Timestamp,Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
21-Nov-2019 16:06:12,8,-87,-13,12,11,-69,0,0
21-Nov-2019 16:06:13,8,-87,-13,12,11,-69,0,0
21-Nov-2019 16:06:14,8,-85,-12,7,11,-69,0,0
21-Nov-2019 16:06:15,8,-85,-12,7,11,-69,0,0
21-Nov-2019 16:06:16,8,-84,-12,9,11,-69,0,2
21-Nov-2019 16:06:17,8,-84,-12,9,11,-69,0,0
21-Nov-2019 16:06:18,8,-86,-12,6,11,-69,0,0
21-Nov-2019 16:06:19,8,-86,-12,6,11,-69,0,0
21-Nov-2019 16:06:21,8,-84,-11,6,14,-67,2,4
21-Nov-2019 16:06:22,8,-84,-11,6,14,-67,0,0
21-Nov-2019 16:06:23,8,-84,-9,19,14,-67,13,5
21-Nov-2019 16:06:24,8,-84,-9,19,14,-67,0,0
21-Nov-2019 16:06:25,8,-86,-10,9,11,-69,2,4
21-Nov-2019 16:06:26,8,-86,-10,9,11,-69,15,26
21-Nov-2019 16:06:27,8,-86,-13,6,11,-69,0,0
21-Nov-2019 16:06:28,8,-86,-13,6,11,-69,0,0
21-Nov-2019 16:06:29,8,-86,-13,5,11,-69,0,0
21-Nov-2019 16:06:30,8,-86,-13,5,11,-69,0,0
21-Nov-2019 16:06:31,8,-86,-13,12,11,-69,0,0
21-Nov-2019 16:06:32,8,-86,-13,12,11,-69,0,0
21-Nov-2019 16:06:33,8,-85,-13,6,11,-69,0,0
21-Nov-2019 16:06:35,8,-85,-13,6,11,-69,0,0
21-Nov-2019 16:06:36,8,-85,-13,4,11,-69,0,0
21-Nov-2019 16:06:37,8,-85,-13,4,12,-67,0,0
21-Nov-2019 16:06:38,8,-84,-11,10,12,-67,0,0
21-Nov-2019 16:06:39,8,-84,-11,10,12,-67,0,0
21-Nov-2019 16:06:40,8,-84,-11,7,12,-67,0,0
21-Nov-2019 16:06:41,8,-84,-11,7,12,-67,79,39
21-Nov-2019 16:06:42,8,-85,-11,12,12,-67,1,0
21-Nov-2019 16:06:43,8,-85,-11,12,12,-67,3,5
21-Nov-2019 16:06:44,8,-84,-11,6,12,-67,0,0
21-Nov-2019 16:06:45,8,-84,-11,6,12,-67,2,4
21-Nov-2019 16:06:46,8,-83,-9,4,12,-67,0,0
21-Nov-2019 16:06:48,8,-83,-9,4,12,-67,0,0
21-Nov-2019 16:06:49,8,-85,-12,8,12,-67,0,0
21-Nov-2019 16:06:50,8,-85,-12,8,12,-67,0,0
21-Nov-2019 16:06:51,8,-84,-13,4,12,-67,0,0
21-Nov-2019 16:06:52,8,-84,-13,4,12,-67,0,0
21-Nov-2019 16:06:53,8,-84,-12,5,12,-67,0,0
21-Nov-2019 16:06:54,8,-84,-12,5,12,-67,0,0
21-Nov-2019 16:06:55,8,-84,-9,1,12,-67,0,0
21-Nov-2019 16:06:56,8,-84,-9,1,12,-67,0,0
21-Nov-2019 16:06:57,8,-84,-12,12,12,-67,0,0
21-Nov-2019 16:06:58,8,-84,-12,12,12,-67,0,0
21-Nov-2019 16:06:59,8,-84,-13,14,12,-67,0,0
21-Nov-2019 16:07:01,8,-84,-13,14,12,-67,0,0
21-Nov-2019 16:07:02,8,-83,-9,4,12,-67,0,0
21-Nov-2019 16:07:03,8,-83,-9,4,12,-67,4,6
21-Nov-2019 16:07:04,8,-84,-12,4,12,-67,0,0
21-Nov-2019 16:07:05,8,-84,-12,4,12,-67,2,4
21-Nov-2019 16:07:06,8,-83,-13,5,12,-67,0,0
21-Nov-2019 16:07:07,8,-83,-13,5,12,-67,3,5
21-Nov-2019 16:07:08,8,-84,-12,4,12,-67,0,0
21-Nov-2019 16:07:09,8,-84,-12,4,12,-67,0,0
21-Nov-2019 16:07:10,8,-83,-9,12,12,-67,0,0
21-Nov-2019 16:07:11,8,-83,-9,12,12,-67,0,0
21-Nov-2019 16:07:12,8,-83,-10,13,12,-67,0,0
21-Nov-2019 16:07:14,8,-83,-10,13,12,-67,0,0
21-Nov-2019 16:07:15,8,-84,-8,7,12,-67,0,0
21-Nov-2019 16:07:16,8,-84,-8,7,12,-67,0,0
21-Nov-2019 16:07:17,8,-83,-12,10,12,-67,0,0
21-Nov-2019 16:07:18,8,-83,-12,10,12,-67,0,0
21-Nov-2019 16:07:19,8,-83,-12,13,12,-67,0,0
21-Nov-2019 16:07:20,8,-83,-12,13,12,-67,0,0
21-Nov-2019 16:07:21,8,-84,-12,8,12,-67,0,0
21-Nov-2019 16:07:22,8,-84,-12,8,12,-67,0,0
21-Nov-2019 16:07:23,8,-85,-12,11,12,-67,2,4
21-Nov-2019 16:07:24,8,-85,-12,11,12,-67,0,0
21-Nov-2019 16:07:25,8,-85,-11,9,12,-67,2,4
21-Nov-2019 16:07:26,8,-85,-11,9,12,-67,15,26
21-Nov-2019 16:07:28,8,-83,-12,6,12,-67,2,4
21-Nov-2019 16:07:29,8,-83,-12,6,12,-67,0,0
21-Nov-2019 16:07:30,8,-83,-11,13,12,-67,0,0
21-Nov-2019 16:07:31,8,-83,-11,13,12,-67,0,0
21-Nov-2019 16:07:32,8,-84,-11,5,12,-67,0,0
21-Nov-2019 16:07:33,8,-84,-11,5,12,-67,0,0
21-Nov-2019 16:07:34,8,-85,-13,24,12,-67,0,0
21-Nov-2019 16:07:35,8,-85,-13,24,12,-67,0,0
21-Nov-2019 16:07:36,8,-85,-8,8,12,-67,0,0
21-Nov-2019 16:07:37,8,-85,-8,8,10,-69,0,0
21-Nov-2019 16:07:38,8,-85,-13,16,10,-69,0,0
21-Nov-2019 16:07:39,8,-85,-13,16,10,-69,0,0
21-Nov-2019 16:07:40,8,-84,-13,5,15,-67,0,0
21-Nov-2019 16:07:42,8,-84,-13,5,15,-67,0,0
21-Nov-2019 16:07:43,8,-85,-13,12,15,-67,0,0
21-Nov-2019 16:07:44,8,-85,-13,12,15,-67,0,0
21-Nov-2019 16:07:45,8,-85,-12,10,15,-67,2,4
21-Nov-2019 16:07:46,8,-85,-12,10,15,-67,0,0
21-Nov-2019 16:07:47,8,-84,-10,21,15,-67,2,4
21-Nov-2019 16:07:48,8,-84,-10,21,15,-67,0,0
21-Nov-2019 16:07:49,8,-84,-9,9,15,-67,0,0
21-Nov-2019 16:07:50,8,-84,-9,9,15,-67,0,0
21-Nov-2019 16:07:51,8,-85,-12,12,15,-67,0,0
21-Nov-2019 16:07:52,8,-85,-12,12,15,-67,0,0
21-Nov-2019 16:07:53,8,-85,-10,5,15,-67,0,0
21-Nov-2019 16:07:54,8,-85,-10,5,15,-67,0,0
21-Nov-2019 16:07:56,8,-84,-8,24,15,-67,0,0
21-Nov-2019 16:07:57,8,-84,-8,24,15,-67,0,0
21-Nov-2019 16:07:58,8,-83,-11,5,15,-67,0,0
21-Nov-2019 16:07:59,8,-83,-11,5,15,-67,0,0
21-Nov-2019 16:08:00,8,-83,-11,7,15,-67,0,0
21-Nov-2019 16:08:01,8,-83,-11,7,15,-67,0,0
21-Nov-2019 16:08:02,8,-83,-11,6,15,-67,0,0
21-Nov-2019 16:08:03,8,-83,-11,6,15,-67,0,0
21-Nov-2019 16:08:04,8,-83,-10,5,15,-67,0,0
21-Nov-2019 16:08:05,8,-83,-10,5,15,-67,2,4
21-Nov-2019 16:08:06,8,-84,-10,8,15,-67,1,0
21-Nov-2019 16:08:07,8,-84,-10,8,15,-67,2,5
21-Nov-2019 16:08:09,8,-84,-11,4,15,-67,0,0
21-Nov-2019 16:08:10,8,-84,-11,4,15,-67,2,4
21-Nov-2019 16:08:11,8,-84,-7,23,15,-67,0,0
21-Nov-2019 16:08:12,8,-84,-7,23,15,-67,0,0
21-Nov-2019 16:08:13,8,-84,-10,22,15,-67,0,0
21-Nov-2019 16:08:14,8,-84,-10,22,15,-67,0,0
21-Nov-2019 16:08:15,8,-84,-13,13,15,-67,0,0
21-Nov-2019 16:08:16,8,-84,-13,13,15,-67,0,0
21-Nov-2019 16:08:17,8,-84,-13,11,15,-67,0,0
21-Nov-2019 16:08:18,8,-84,-13,11,15,-67,0,0
21-Nov-2019 16:08:19,8,-85,-13,12,15,-67,0,0
21-Nov-2019 16:08:20,8,-85,-13,12,15,-67,0,0
21-Nov-2019 16:08:22,8,-84,-12,14,15,-67,0,0
21-Nov-2019 16:08:23,8,-84,-12,14,15,-67,0,0
21-Nov-2019 16:08:24,8,-84,-12,7,15,-67,0,0
21-Nov-2019 16:08:25,8,-84,-12,7,15,-67,0,0
21-Nov-2019 16:08:26,8,-85,-12,11,15,-67,0,0
21-Nov-2019 16:08:27,8,-85,-12,11,9,-69,20,11
21-Nov-2019 16:08:28,8,-86,-10,17,9,-69,0,0
21-Nov-2019 16:08:29,8,-86,-10,17,9,-69,2,4
21-Nov-2019 16:08:30,8,-85,-10,13,9,-69,2,4
21-Nov-2019 16:08:31,8,-85,-10,13,9,-69,0,0
21-Nov-2019 16:08:32,8,-85,-10,15,9,-69,0,0
21-Nov-2019 16:08:33,8,-85,-10,15,9,-69,0,0
21-Nov-2019 16:08:34,8,-85,-10,7,9,-69,0,0
21-Nov-2019 16:08:35,8,-85,-10,7,9,-69,0,0
21-Nov-2019 16:08:37,8,-85,-9,7,9,-69,0,0
21-Nov-2019 16:08:38,8,-85,-9,7,9,-69,0,0
21-Nov-2019 16:08:39,8,-83,-11,8,9,-66,0,0
21-Nov-2019 16:08:40,8,-83,-11,8,9,-66,0,0
21-Nov-2019 16:08:41,8,-84,-10,12,9,-66,15,25
21-Nov-2019 16:08:42,8,-84,-10,12,9,-66,0,0
21-Nov-2019 16:08:43,8,-84,-9,15,9,-66,0,0
21-Nov-2019 16:08:44,8,-84,-9,15,14,-69,0,0
21-Nov-2019 16:08:45,8,-85,-9,8,14,-69,0,0
21-Nov-2019 16:08:46,8,-85,-9,8,14,-69,0,0
21-Nov-2019 16:08:47,8,-84,-12,6,11,-67,2,4
21-Nov-2019 16:08:48,8,-84,-12,6,11,-67,0,0
21-Nov-2019 16:08:49,8,-83,-9,14,11,-67,2,4
21-Nov-2019 16:08:51,8,-83,-9,14,11,-67,0,0
21-Nov-2019 16:08:52,8,-83,-9,13,11,-67,2,4
21-Nov-2019 16:08:53,8,-83,-9,13,11,-67,1260,153
21-Nov-2019 16:08:54,8,-82,-7,16,11,-67,560,28
21-Nov-2019 16:08:55,8,-82,-7,16,11,-67,1960,34
21-Nov-2019 16:08:56,8,-84,-9,6,11,-67,0,0
21-Nov-2019 16:08:57,8,-84,-9,6,11,-67,0,0
21-Nov-2019 16:08:58,8,-84,-8,6,11,-67,0,1
21-Nov-2019 16:08:59,8,-84,-8,6,11,-67,0,0
21-Nov-2019 16:09:00,8,-83,-8,12,11,-67,101,62
21-Nov-2019 16:09:01,8,-83,-8,12,11,-67,0,0
21-Nov-2019 16:09:02,8,-84,-10,5,11,-67,0,0
21-Nov-2019 16:09:03,8,-84,-10,5,11,-67,0,0
21-Nov-2019 16:09:05,8,-84,-7,7,11,-67,0,0
21-Nov-2019 16:09:06,8,-84,-7,7,11,-67,55,18
21-Nov-2019 16:09:07,8,-83,-8,10,11,-67,0,0
21-Nov-2019 16:09:08,8,-83,-8,10,11,-67,0,0
21-Nov-2019 16:09:09,8,-85,-8,12,11,-67,3,5
21-Nov-2019 16:09:10,8,-85,-8,12,11,-67,0,0
21-Nov-2019 16:09:11,8,-86,-10,13,10,-69,2,5
21-Nov-2019 16:09:12,8,-86,-10,13,10,-69,15,27
21-Nov-2019 16:09:13,8,-84,-12,5,12,-67,14,16
21-Nov-2019 16:09:14,8,-84,-12,5,12,-67,0,0
21-Nov-2019 16:09:15,8,-85,-12,6,12,-67,0,0
21-Nov-2019 16:09:16,8,-85,-12,6,12,-67,0,0
21-Nov-2019 16:09:17,8,-85,-7,2,12,-67,0,0
21-Nov-2019 16:09:19,8,-85,-7,2,12,-67,0,0
21-Nov-2019 16:09:20,8,-86,-10,14,12,-67,0,0
21-Nov-2019 16:09:21,8,-86,-10,14,12,-67,0,0
21-Nov-2019 16:09:22,8,-85,-8,13,12,-67,0,0
21-Nov-2019 16:09:23,8,-85,-8,13,12,-67,0,0
21-Nov-2019 16:09:24,8,-83,-11,8,12,-67,0,0
21-Nov-2019 16:09:25,8,-83,-11,8,12,-67,0,0
21-Nov-2019 16:09:26,8,-83,-9,8,12,-67,14,26
21-Nov-2019 16:09:27,8,-83,-9,8,12,-67,0,0
21-Nov-2019 16:09:28,8,-84,-11,23,12,-67,0,0
21-Nov-2019 16:09:29,8,-84,-11,23,12,-67,2,4
21-Nov-2019 16:09:30,8,-85,-7,22,12,-67,0,0
21-Nov-2019 16:09:31,8,-85,-7,22,12,-67,2,4
21-Nov-2019 16:09:33,8,-85,-8,21,12,-67,0,0
21-Nov-2019 16:09:34,8,-85,-8,21,11,-69,2,5
21-Nov-2019 16:09:35,8,-83,-11,5,11,-67,0,0
21-Nov-2019 16:09:36,8,-83,-11,5,11,-67,0,0
21-Nov-2019 16:09:37,8,-84,-9,18,11,-67,0,0
21-Nov-2019 16:09:38,8,-84,-9,18,11,-67,0,0
21-Nov-2019 16:09:39,8,-84,-10,8,11,-67,0,0
21-Nov-2019 16:09:40,8,-84,-10,8,11,-67,0,0
21-Nov-2019 16:09:41,8,-83,-12,13,11,-67,0,0
21-Nov-2019 16:09:42,8,-83,-12,13,11,-67,0,0
21-Nov-2019 16:09:43,8,-84,-10,4,11,-67,0,0
21-Nov-2019 16:09:44,8,-84,-10,4,11,-67,0,0
21-Nov-2019 16:09:45,8,-85,-13,4,11,-67,0,0
21-Nov-2019 16:09:46,8,-85,-13,4,11,-67,0,0
21-Nov-2019 16:09:48,8,-84,-10,10,11,-67,0,0
21-Nov-2019 16:09:49,8,-84,-10,10,11,-67,0,0
21-Nov-2019 16:09:50,8,-85,-9,14,11,-67,0,0
21-Nov-2019 16:09:51,8,-85,-9,14,11,-67,2,4
21-Nov-2019 16:09:52,8,-84,-12,13,11,-67,0,0
21-Nov-2019 16:09:53,8,-84,-12,13,11,-67,3,5
21-Nov-2019 16:09:54,8,-86,-12,6,11,-67,1,0
21-Nov-2019 16:09:55,8,-86,-12,6,11,-67,2,4
21-Nov-2019 16:09:56,8,-84,-12,7,11,-67,0,0
21-Nov-2019 16:09:57,8,-84,-12,7,11,-67,0,0
21-Nov-2019 16:09:58,8,-84,-12,3,11,-67,0,0
21-Nov-2019 16:09:59,8,-84,-12,3,11,-67,0,0
21-Nov-2019 16:10:00,8,-84,-12,6,11,-67,0,0
21-Nov-2019 16:10:01,8,-84,-12,6,11,-67,0,0
21-Nov-2019 16:10:03,8,-84,-12,16,11,-67,0,0
21-Nov-2019 16:10:04,8,-84,-12,16,11,-67,0,0
21-Nov-2019 16:10:05,8,-86,-12,2,13,-69,0,0
21-Nov-2019 16:10:06,8,-86,-12,2,13,-69,15,28
21-Nov-2019 16:10:07,8,-88,-13,3,13,-69,2957,946
21-Nov-2019 16:10:08,8,-88,-13,3,13,-69,8836,452
21-Nov-2019 16:10:09,8,-87,-12,3,13,-69,3576,163
21-Nov-2019 16:10:10,8,-87,-12,3,13,-69,1418,65
21-Nov-2019 16:10:11,8,-84,-12,2,11,-67,15,0
21-Nov-2019 16:10:12,8,-84,-12,2,11,-67,0,0
21-Nov-2019 16:10:13,8,-84,-12,2,11,-67,0,0
21-Nov-2019 16:15:17,0,-82,-7.5,13,12,-65,8,3
21-Nov-2019 16:15:18,0,-82,-7,15,8,-67,1,2
21-Nov-2019 16:15:19,0,-81,-8,15,8,-67,0,0
21-Nov-2019 16:15:21,0,-81,-8,15,11,-64,9,12
21-Nov-2019 16:15:22,0,-83,-6,14,11,-64,49,14
21-Nov-2019 16:15:23,0,-83,-6,14,11,-70,411,221
21-Nov-2019 16:15:24,0,-87,-9,10,11,-70,238,138
21-Nov-2019 16:15:25,0,-87,-9,10,11,-70,2,4
21-Nov-2019 16:15:26,0,-85,-9,11,11,-70,7956,402
21-Nov-2019 16:15:27,0,-85,-9,11,8,-73,14161,564
21-Nov-2019 16:15:28,0,-88,-9,9,8,-71,15649,708
21-Nov-2019 16:15:29,0,-88,-9,9,8,-71,12365,287
21-Nov-2019 16:15:30,0,-89,-11,10,8,-71,7118,235
21-Nov-2019 16:15:31,0,-89,-11,10,8,-71,5975,194
21-Nov-2019 16:15:32,0,-88,-11,8,8,-71,5639,145
21-Nov-2019 16:15:33,0,-88,-11,8,8,-71,9562,177
21-Nov-2019 16:15:34,0,-87,-11,12,10,-68,10138,258
21-Nov-2019 16:15:35,0,-87,-11,12,10,-68,5064,135
21-Nov-2019 16:15:36,0,-85,-12,9,10,-68,8394,141
21-Nov-2019 16:15:37,0,-85,-12,9,10,-68,4998,104
21-Nov-2019 16:15:39,0,-83,-12,9,9,-66,5001,101
21-Nov-2019 16:15:40,0,-83,-12,9,8,-69,6387,138
21-Nov-2019 16:15:41,0,-89,-11,9,9,-72,9713,165
21-Nov-2019 16:15:42,0,-89,-11,9,9,-72,7118,145
21-Nov-2019 16:15:43,0,-90,-9,10,9,-72,7368,142
21-Nov-2019 16:15:44,0,-90,-9,10,11,-74,2459,52
21-Nov-2019 16:15:45,0,-93,-13,7,8,-76,3683,112
21-Nov-2019 16:15:46,0,-93,-13,7,8,-76,2938,65
21-Nov-2019 16:15:47,0,-94,-13,3,8,-76,3533,108
21-Nov-2019 16:15:48,20,-94,-13,3,8,-76,2921,73
21-Nov-2019 16:15:52,40,-96,-12,6,8,-83,6068,129
21-Nov-2019 16:15:54,40,-100,-13,4,8,-83,3883,88
21-Nov-2019 16:15:55,40,-100,-13,4,8,-83,1016,20
21-Nov-2019 16:15:56,40,-99,-14,-7,7,-80,2593,68
21-Nov-2019 16:15:57,40,-99,-14,-7,10,-82,4005,97
21-Nov-2019 16:15:58,41,-99,-14,-3,10,-82,2796,54
21-Nov-2019 16:15:59,42,-99,-14,-3,6,-80,5678,112
21-Nov-2019 16:16:00,42,-97,-13,1,7,-82,3511,71
21-Nov-2019 16:16:01,42,-97,-13,1,9,-79,0,0
21-Nov-2019 16:16:02,42,-96,-8,2,9,-79,0,0
21-Nov-2019 16:16:03,42,-96,-8,2,6,-77,0,0
21-Nov-2019 16:16:04,42,-95,-14,1,6,-77,2,4
21-Nov-2019 16:16:05,42,-95,-14,1,6,-75,0,0
21-Nov-2019 16:16:06,42,-93,-13,13,6,-75,3,5
21-Nov-2019 16:16:07,42,-93,-13,13,5,-77,0,0
21-Nov-2019 16:16:09,42,-88,-10,7,14,-71,2,4
21-Nov-2019 16:16:10,42,-88,-10,7,14,-71,0,0
21-Nov-2019 16:16:11,42,-88,-11,3,14,-71,0,0
21-Nov-2019 16:16:12,42,-88,-11,3,14,-71,0,0
21-Nov-2019 16:16:35,42,-89,-11,9,6,-76,0,0
21-Nov-2019 16:16:37,42,-94,-9,5,9,-78,0,0
21-Nov-2019 16:16:38,42,-94,-9,5,9,-78,0,0
21-Nov-2019 16:16:39,42,-95,-13,4,9,-78,0,0
21-Nov-2019 16:16:40,42,-95,-13,4,9,-78,0,0
21-Nov-2019 16:16:43,33.5,-98,-13,-1,8,-80,5149,137
21-Nov-2019 16:16:44,25,-98,-13,-1,9,-79,2338,70
21-Nov-2019 16:16:45,25,-98,-12,0,8,-81,2043,44
21-Nov-2019 16:16:46,25,-98,-12,0,6,-79,5673,130
21-Nov-2019 16:16:47,25,-96,-12,1,7,-83,5851,140
21-Nov-2019 16:16:48,25,-96,-12,1,7,-83,474,12
21-Nov-2019 16:16:49,25,-99,-11,3,7,-83,0,0
21-Nov-2019 16:16:51,25,-99,-11,3,7,-83,2,4
21-Nov-2019 16:16:52,25,-99,-12,-1,7,-83,0,0
21-Nov-2019 16:16:53,25,-99,-12,-1,7,-83,0,0
21-Nov-2019 16:16:54,25,-99,-15,-2,7,-83,0,0
21-Nov-2019 16:16:55,23.5,-99,-15,-2,7,-86,0,0
21-Nov-2019 16:16:56,22,-102,-13,-1,7,-86,0,0
21-Nov-2019 16:16:57,22,-102,-13,-1,7,-86,1,0
21-Nov-2019 16:16:58,22,-105,-14,-3,7,-86,0,0
21-Nov-2019 16:16:59,22,-105,-14,-3,5,-89,0,0
21-Nov-2019 16:17:02,22,-103,-17,-7,6,-88,0,0
21-Nov-2019 16:17:03,22,-103,-17,-7,6,-88,0,0
21-Nov-2019 16:17:04,22,-103,-14,5,9,-86,0,0
21-Nov-2019 16:17:05,48,-103,-14,5,9,-86,0,0
21-Nov-2019 16:17:06,48,-103,-14,5,9,-86,0,0
21-Nov-2019 16:17:07,48,-102,-13,7,9,-86,0,0
21-Nov-2019 16:17:08,48,-102,-13,7,8,-82,2,4
21-Nov-2019 16:17:09,48,-100,-10,-1,8,-82,0,0
21-Nov-2019 16:17:10,48,-100,-10,-1,4,-87,2,4
21-Nov-2019 16:17:11,48,-101,-10,3,9,-84,0,0
21-Nov-2019 16:17:12,51,-101,-10,3,8,-79,2,4
21-Nov-2019 16:17:13,54,-102,-11,7,9,-84,0,0
21-Nov-2019 16:17:17,54,-100,-10,5,7,-83,0,0
21-Nov-2019 16:17:18,54,-100,-10,5,7,-83,0,0
21-Nov-2019 16:17:19,54,-98.5,-10.5,2,7,-80,0,0
21-Nov-2019 16:17:21,54,-97,-11,-1,6,-78,1,0
21-Nov-2019 16:17:22,54,-100,-10,-1,3,-81,0,0
21-Nov-2019 16:17:23,54,-100,-10,-1,5,-83,0,0
21-Nov-2019 16:17:24,54,-102,-13,1,4,-86,0,0
21-Nov-2019 16:17:25,54,-102,-13,1,4,-86,0,0
21-Nov-2019 16:17:26,55,-100,-15,-7,4,-83,1,0
21-Nov-2019 16:17:27,56,-100,-15,-7,4,-83,0,0
21-Nov-2019 16:17:28,56,-105,-17,-12,3,-88,18,32
21-Nov-2019 16:17:29,56,-105,-17,-12,1,-90,0,0
21-Nov-2019 16:17:30,56,-102,-16,-2,4,-86,2,4
21-Nov-2019 16:17:31,56,-102,-16,-2,4,-86,0,0
21-Nov-2019 16:17:32,56,-103,-11,1,4,-86,6,7
21-Nov-2019 16:17:35,61,-105,-12,0,6,-88,3854,90
21-Nov-2019 16:17:36,61,-105,-12,0,7,-93,3470,85
21-Nov-2019 16:17:37,61,-111,-13,-2,6,-94,2819,65
21-Nov-2019 16:17:38,61,-111,-13,-2,8,-91,4962,106
21-Nov-2019 16:17:39,60.5,-108,-14,-2,6,-93,3152,94
21-Nov-2019 16:17:40,60,-108,-14,-2,7,-91,4149,99
21-Nov-2019 16:17:41,60,-108,-13,-1,7,-91,6249,117
21-Nov-2019 16:17:42,60,-108,-13,-1,7,-86,4615,118
21-Nov-2019 16:17:43,60,-103,-12,0,7,-90,3278,82
21-Nov-2019 16:17:44,60,-103,-12,0,5,-86,0,0
21-Nov-2019 16:17:45,60,-106,-13,-1,4,-92,0,0
21-Nov-2019 16:17:47,59,-106,-13,0,7,-89,0,0
21-Nov-2019 16:17:48,59,-106,-13,0,7,-89,0,0
21-Nov-2019 16:17:50,59,-106,-12,1,4,-91,2,4
21-Nov-2019 16:17:51,59,-106,-12,1,4,-91,0,0
21-Nov-2019 16:17:52,59,-109,-11,0,4,-91,2,4
21-Nov-2019 16:17:53,59.5,-109,-11,0,5,-94,0,0
21-Nov-2019 16:17:54,60,-114,-13,-4,5,-94,2,4
21-Nov-2019 16:17:55,60,-114,-13,-4,4,-94,0,0
21-Nov-2019 16:17:56,60,-117,-14,-4,3,-94,0,0
21-Nov-2019 16:17:57,60,-117,-14,-4,4,-94,0,0
21-Nov-2019 16:18:01,61,-112,-14,-2,4,-94,0,0
21-Nov-2019 16:18:02,61,-114,-13,-5,4,-93,0,0
21-Nov-2019 16:18:04,61,-114,-13,-5,5,-89,0,0
21-Nov-2019 16:18:05,61,-106,-10,-3,5,-89,0,0
21-Nov-2019 16:18:06,61,-106,-10,-3,5,-89,0,0
21-Nov-2019 16:18:10,49,-106,-13,-4,5,-87,0,0
21-Nov-2019 16:18:11,49,-105,-11,1,5,-87,2,4
21-Nov-2019 16:18:12,49,-105,-11,1,8,-89,2,4
21-Nov-2019 16:18:13,49,-104,-10,3,5,-87,0,0
21-Nov-2019 16:18:15,46,-103,-11,-3,5,-87,0,0
21-Nov-2019 16:18:16,46,-103,-11,-3,5,-87,0,0
21-Nov-2019 16:18:18,46,-105,-13,-6,6,-85,0,0
21-Nov-2019 16:18:19,46,-105,-13,-6,6,-85,0,0
21-Nov-2019 16:18:20,46,-104,-10,-1,6,-88,0,0
21-Nov-2019 16:18:21,46,-104,-10,-1,8,-94,0,0
21-Nov-2019 16:18:22,47,-111,-11,-3,8,-94,0,0
21-Nov-2019 16:18:23,48,-111,-11,-3,8,-94,0,0
21-Nov-2019 16:18:24,48,-112,-14,-5,7,-94,0,0
21-Nov-2019 16:18:25,48,-112,-14,-5,6,-93,0,0
21-Nov-2019 16:18:26,48,-111,-11,-2,6,-93,0,0
21-Nov-2019 16:18:27,48,-111,-11,-2,6,-93,0,0
21-Nov-2019 16:18:28,48,-101,-11,-6,6,-93,2487,124
21-Nov-2019 16:18:29,48,-101,-11,-6,15,-86,5542,102
21-Nov-2019 16:18:30,44,-102.5,-12,-5,9.5,-90,3002,56.5
21-Nov-2019 16:18:31,44,-104,-13,-4,4,-94,1725,48
21-Nov-2019 16:18:32,44,-107,-14,-8,9,-90,6799,141
21-Nov-2019 16:18:34,44,-107,-14,-8,8,-88,3636,70
21-Nov-2019 16:18:35,44,-109,-13,1,5,-93,0,0
21-Nov-2019 16:18:36,44,-109,-13,1,5,-93,5,8
21-Nov-2019 16:18:37,44,-107,-13,3,7,-88,50,9
21-Nov-2019 16:18:38,44,-107,-13,3,7,-86,0,0
21-Nov-2019 16:18:39,37.5,-104,-13,1,7.5,-87,0,0
21-Nov-2019 16:18:40,31,-104,-13,1,8,-88,0,0
21-Nov-2019 16:18:41,31,-102,-12,10,6,-85,0,0
21-Nov-2019 16:18:42,31,-102,-12,10,6,-85,0,0
21-Nov-2019 16:18:43,31,-100,-12,3,7,-83,0,0
21-Nov-2019 16:18:44,31,-100,-12,3,7,-83,0,0
21-Nov-2019 16:18:45,31,-102,-10,2,7,-83,0,0
21-Nov-2019 16:18:46,31,-102,-10,2,6,-85,0,0
21-Nov-2019 16:18:47,31,-102,-11,1,6,-85,0,0
21-Nov-2019 16:18:48,31,-102,-11,1,6,-85,0,0
21-Nov-2019 16:18:49,31,-102,-11,5,6,-85,0,0
21-Nov-2019 16:18:51,31,-102,-11,5,6,-85,0,0
21-Nov-2019 16:18:52,31,-105,-11,0,6,-85,0,0
21-Nov-2019 16:18:53,31,-105,-11,0,8,-88,2,4
21-Nov-2019 16:18:54,31,-104,-10,3,8,-88,0,0
21-Nov-2019 16:18:55,31,-104,-10,3,8,-88,2,4
21-Nov-2019 16:18:56,31,-105,-9,0,8,-88,0,0
21-Nov-2019 16:18:57,31,-105,-9,0,8,-88,2,4
21-Nov-2019 16:18:58,31,-108,-11,1,8,-92,0,0
21-Nov-2019 16:18:59,31,-108,-11,1,8,-92,0,0
21-Nov-2019 16:19:00,31,-109,-10,1,8,-92,0,0
21-Nov-2019 16:19:01,31,-109,-10,1,8,-92,0,0
21-Nov-2019 16:19:02,31,-109,-10,0,8,-92,0,0
21-Nov-2019 16:19:03,31,-109,-10,0,8,-92,0,0
21-Nov-2019 16:19:04,45,-109,-10,0,8,-92,0,0
21-Nov-2019 16:19:05,45,-110,-10,-6,8,-92,0,0
21-Nov-2019 16:19:06,45,-110,-10,-6,13,-87,0,0
21-Nov-2019 16:19:07,45,-106,-10,6,13,-87,0,0
21-Nov-2019 16:19:08,45,-106,-10,6,13,-87,0,0
21-Nov-2019 16:19:09,45,-104,-9,3,13,-87,0,0
21-Nov-2019 16:19:10,45,-104,-9,3,13,-87,0,0
21-Nov-2019 16:19:11,50,-104,-9,1,13,-87,0,0
