Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
8,-84,-7,7,11,-67,55,18
8,-83,-8,10,11,-67,0,0
8,-83,-8,10,11,-67,0,0
8,-85,-8,12,11,-67,3,5
8,-85,-8,12,11,-67,0,0
8,-86,-10,13,10,-69,2,5
8,-86,-10,13,10,-69,15,27
8,-84,-12,5,12,-67,14,16
8,-84,-12,5,12,-67,0,0
8,-85,-12,6,12,-67,0,0
8,-85,-12,6,12,-67,0,0
8,-85,-7,2,12,-67,0,0
8,-85,-7,2,12,-67,0,0
8,-86,-10,14,12,-67,0,0
8,-86,-10,14,12,-67,0,0
8,-85,-8,13,12,-67,0,0
8,-85,-8,13,12,-67,0,0
8,-83,-11,8,12,-67,0,0
8,-83,-11,8,12,-67,0,0
8,-83,-9,8,12,-67,14,26
8,-83,-9,8,12,-67,0,0
8,-84,-11,23,12,-67,0,0
8,-84,-11,23,12,-67,2,4
8,-85,-7,22,12,-67,0,0
8,-85,-7,22,12,-67,2,4
8,-85,-8,21,12,-67,0,0
8,-85,-8,21,11,-69,2,5
8,-83,-11,5,11,-67,0,0
8,-83,-11,5,11,-67,0,0
8,-84,-9,18,11,-67,0,0
8,-84,-9,18,11,-67,0,0
8,-84,-10,8,11,-67,0,0
8,-84,-10,8,11,-67,0,0
8,-83,-12,13,11,-67,0,0
8,-83,-12,13,11,-67,0,0
8,-84,-10,4,11,-67,0,0
8,-84,-10,4,11,-67,0,0
8,-85,-13,4,11,-67,0,0
8,-85,-13,4,11,-67,0,0
8,-84,-10,10,11,-67,0,0
8,-84,-10,10,11,-67,0,0
8,-85,-9,14,11,-67,0,0
8,-85,-9,14,11,-67,2,4
8,-84,-12,13,11,-67,0,0
8,-84,-12,13,11,-67,3,5
8,-86,-12,6,11,-67,1,0
8,-86,-12,6,11,-67,2,4
8,-84,-12,7,11,-67,0,0
8,-84,-12,7,11,-67,0,0
8,-84,-12,3,11,-67,0,0
8,-84,-12,3,11,-67,0,0
8,-84,-12,6,11,-67,0,0
8,-84,-12,6,11,-67,0,0
8,-84,-12,16,11,-67,0,0
8,-84,-12,16,11,-67,0,0
8,-86,-12,2,13,-69,0,0
8,-86,-12,2,13,-69,15,28
8,-88,-13,3,13,-69,2957,946
8,-88,-13,3,13,-69,8836,452
8,-87,-12,3,13,-69,3576,163
8,-87,-12,3,13,-69,1418,65
8,-84,-12,2,11,-67,15,0
8,-84,-12,2,11,-67,0,0
8,-84,-12,2,11,-67,0,0
0,-82,-7.5,13,12,-65,8,3
0,-82,-7,15,8,-67,1,2
0,-81,-8,15,8,-67,0,0
0,-81,-8,15,11,-64,9,12
0,-83,-6,14,11,-64,49,14
0,-83,-6,14,11,-70,411,221
0,-87,-9,10,11,-70,238,138
0,-87,-9,10,11,-70,2,4
0,-85,-9,11,11,-70,7956,402
0,-85,-9,11,8,-73,14161,564
0,-88,-9,9,8,-71,15649,708
0,-88,-9,9,8,-71,12365,287
0,-89,-11,10,8,-71,7118,235
0,-89,-11,10,8,-71,5975,194
0,-88,-11,8,8,-71,5639,145
0,-88,-11,8,8,-71,9562,177
0,-87,-11,12,10,-68,10138,258
0,-87,-11,12,10,-68,5064,135
0,-85,-12,9,10,-68,8394,141
0,-85,-12,9,10,-68,4998,104
0,-83,-12,9,9,-66,5001,101
0,-83,-12,9,8,-69,6387,138
0,-89,-11,9,9,-72,9713,165
0,-89,-11,9,9,-72,7118,145
0,-90,-9,10,9,-72,7368,142
0,-90,-9,10,11,-74,2459,52
0,-93,-13,7,8,-76,3683,112
0,-93,-13,7,8,-76,2938,65
0,-94,-13,3,8,-76,3533,108
20,-94,-13,3,8,-76,2921,73
40,-96,-12,6,8,-83,6068,129
40,-100,-13,4,8,-83,3883,88
40,-100,-13,4,8,-83,1016,20
40,-99,-14,-7,7,-80,2593,68
40,-99,-14,-7,10,-82,4005,97
41,-99,-14,-3,10,-82,2796,54
42,-99,-14,-3,6,-80,5678,112
42,-97,-13,1,7,-82,3511,71
42,-97,-13,1,9,-79,0,0
42,-96,-8,2,9,-79,0,0
42,-96,-8,2,6,-77,0,0
42,-95,-14,1,6,-77,2,4
42,-95,-14,1,6,-75,0,0
42,-93,-13,13,6,-75,3,5
42,-93,-13,13,5,-77,0,0
42,-88,-10,7,14,-71,2,4
42,-88,-10,7,14,-71,0,0
42,-88,-11,3,14,-71,0,0
42,-88,-11,3,14,-71,0,0
42,-89,-11,9,6,-76,0,0
42,-94,-9,5,9,-78,0,0
42,-94,-9,5,9,-78,0,0
42,-95,-13,4,9,-78,0,0
42,-95,-13,4,9,-78,0,0
33.5,-98,-13,-1,8,-80,5149,137
25,-98,-13,-1,9,-79,2338,70
25,-98,-12,0,8,-81,2043,44
25,-98,-12,0,6,-79,5673,130
25,-96,-12,1,7,-83,5851,140
25,-96,-12,1,7,-83,474,12
25,-99,-11,3,7,-83,0,0
25,-99,-11,3,7,-83,2,4
25,-99,-12,-1,7,-83,0,0
25,-99,-12,-1,7,-83,0,0
25,-99,-15,-2,7,-83,0,0
23.5,-99,-15,-2,7,-86,0,0
22,-102,-13,-1,7,-86,0,0
22,-102,-13,-1,7,-86,1,0
22,-105,-14,-3,7,-86,0,0
22,-105,-14,-3,5,-89,0,0
22,-103,-17,-7,6,-88,0,0
22,-103,-17,-7,6,-88,0,0
22,-103,-14,5,9,-86,0,0
48,-103,-14,5,9,-86,0,0
48,-103,-14,5,9,-86,0,0
48,-102,-13,7,9,-86,0,0
48,-102,-13,7,8,-82,2,4
48,-100,-10,-1,8,-82,0,0
48,-100,-10,-1,4,-87,2,4
48,-101,-10,3,9,-84,0,0
51,-101,-10,3,8,-79,2,4
54,-102,-11,7,9,-84,0,0
54,-100,-10,5,7,-83,0,0
54,-100,-10,5,7,-83,0,0
54,-98.5,-10.5,2,7,-80,0,0
54,-97,-11,-1,6,-78,1,0
54,-100,-10,-1,3,-81,0,0
54,-100,-10,-1,5,-83,0,0
54,-102,-13,1,4,-86,0,0
54,-102,-13,1,4,-86,0,0
55,-100,-15,-7,4,-83,1,0
56,-100,-15,-7,4,-83,0,0
56,-105,-17,-12,3,-88,18,32
56,-105,-17,-12,1,-90,0,0
56,-102,-16,-2,4,-86,2,4
56,-102,-16,-2,4,-86,0,0
56,-103,-11,1,4,-86,6,7
61,-105,-12,0,6,-88,3854,90
61,-105,-12,0,7,-93,3470,85
61,-111,-13,-2,6,-94,2819,65
61,-111,-13,-2,8,-91,4962,106
60.5,-108,-14,-2,6,-93,3152,94
60,-108,-14,-2,7,-91,4149,99
60,-108,-13,-1,7,-91,6249,117
60,-108,-13,-1,7,-86,4615,118
60,-103,-12,0,7,-90,3278,82
60,-103,-12,0,5,-86,0,0
60,-106,-13,-1,4,-92,0,0
59,-106,-13,0,7,-89,0,0
59,-106,-13,0,7,-89,0,0
59,-106,-12,1,4,-91,2,4
59,-106,-12,1,4,-91,0,0
59,-109,-11,0,4,-91,2,4
59.5,-109,-11,0,5,-94,0,0
60,-114,-13,-4,5,-94,2,4
60,-114,-13,-4,4,-94,0,0
60,-117,-14,-4,3,-94,0,0
60,-117,-14,-4,4,-94,0,0
61,-112,-14,-2,4,-94,0,0
61,-114,-13,-5,4,-93,0,0
61,-114,-13,-5,5,-89,0,0
61,-106,-10,-3,5,-89,0,0
61,-106,-10,-3,5,-89,0,0
49,-106,-13,-4,5,-87,0,0
49,-105,-11,1,5,-87,2,4
49,-105,-11,1,8,-89,2,4
49,-104,-10,3,5,-87,0,0
46,-103,-11,-3,5,-87,0,0
46,-103,-11,-3,5,-87,0,0
46,-105,-13,-6,6,-85,0,0
46,-105,-13,-6,6,-85,0,0
46,-104,-10,-1,6,-88,0,0
46,-104,-10,-1,8,-94,0,0
47,-111,-11,-3,8,-94,0,0
48,-111,-11,-3,8,-94,0,0
48,-112,-14,-5,7,-94,0,0
48,-112,-14,-5,6,-93,0,0
48,-111,-11,-2,6,-93,0,0
48,-111,-11,-2,6,-93,0,0
48,-101,-11,-6,6,-93,2487,124
48,-101,-11,-6,15,-86,5542,102
44,-102.5,-12,-5,9.5,-90,3002,56.5
44,-104,-13,-4,4,-94,1725,48
44,-107,-14,-8,9,-90,6799,141
44,-107,-14,-8,8,-88,3636,70
44,-109,-13,1,5,-93,0,0
44,-109,-13,1,5,-93,5,8
44,-107,-13,3,7,-88,50,9
44,-107,-13,3,7,-86,0,0
37.5,-104,-13,1,7.5,-87,0,0
31,-104,-13,1,8,-88,0,0
31,-102,-12,10,6,-85,0,0
31,-102,-12,10,6,-85,0,0
31,-100,-12,3,7,-83,0,0
31,-100,-12,3,7,-83,0,0
31,-102,-10,2,7,-83,0,0
31,-102,-10,2,6,-85,0,0
31,-102,-11,1,6,-85,0,0
31,-102,-11,1,6,-85,0,0
31,-102,-11,5,6,-85,0,0
31,-102,-11,5,6,-85,0,0
31,-105,-11,0,6,-85,0,0
31,-105,-11,0,8,-88,2,4
31,-104,-10,3,8,-88,0,0
31,-104,-10,3,8,-88,2,4
31,-105,-9,0,8,-88,0,0
31,-105,-9,0,8,-88,2,4
31,-108,-11,1,8,-92,0,0
31,-108,-11,1,8,-92,0,0
31,-109,-10,1,8,-92,0,0
31,-109,-10,1,8,-92,0,0
31,-109,-10,0,8,-92,0,0
31,-109,-10,0,8,-92,0,0
45,-109,-10,0,8,-92,0,0
45,-110,-10,-6,8,-92,0,0
45,-110,-10,-6,13,-87,0,0
45,-106,-10,6,13,-87,0,0
45,-106,-10,6,13,-87,0,0
45,-104,-9,3,13,-87,0,0
45,-104,-9,3,13,-87,0,0
50,-104,-9,1,13,-87,0,0
55,-104,-9,1,14,-90,0,0
55,-107,-12,11,14,-90,2,4
55,-107,-12,11,15,-86,0,0
55,-102,-7,0,6,-90,2,4
55,-102,-7,0,6,-90,2,1
55,-100,-13,-13,8.5,-80,2,4
55,-100,-13,-13,11,-77,0,15
55,-100,-12,4,6,-83,3788,91
55,-100,-12,4,6,-87,1430,24
55,-108,-16,-6,10,-91,521,9
55,-108,-16,-6,14,-84,5370,90
55,-97,-7,1,9,-82,2929,53
55,-103,-17,-7,6,-86,379,7
55,-103,-17,-7,6,-86,0,0
55,-105,-12,-9,9,-88,111,36
55,-105,-12,-9,9,-88,932,70
55,-106,-13,-7,10,-83,189,4
55,-106,-13,-7,9,-87,534,28
51,-106,-13,-7,9,-87,534,28
51,-104,-13,-5,9,-87,33,0
51,-104,-13,-5,2,-76,11,0
51,-88,-16,22,2,-76,2,4
51,-94,-8,15,14,-74,1709,16
51,-94,-8,15,14,-79,0,0
51,-95,-7,14,14,-79,2,4
46.5,-95,-7,14,14,-81,0,0
42,-98,-13,-7,14,-81,0,0
42,-102,-7,18,14,-81,0,0
42,-102,-7,18,14,-79,0,0
42,-96,-8,14,14,-79,0,0
42,-96,-8,14,15,-76,0,0
42,-100,-8,12,13,-81,0,0
42,-100,-8,12,13,-81,0,0
42,-99,-16,3,13,-81,0,0
37.5,-99,-16,3,14,-78,0,0
33,-98,-10,14,13,-77,0,0
33,-98,-10,14,12,-71,0,0
33,-92,-8,-3,12,-71,0,0
33,-92,-8,-3,15,-78,2,4
33,-96,-14,14,15,-78,0,0
33,-96,-14,14,13,-74,2,4
33,-96,-8,9,14,-79,0,0
33,-96,-8,9,10,-77,2,4
33,-102,-10,-2,15,-80,0,0
33,-102,-10,-2,10,-77,0,0
34,-93,-10,14,14,-74,0,0
35,-93,-10,14,14,-71,0,0
35,-81,-14,19,15,-62,0,0
35,-82,-9,6,14,-65,0,0
35,-93,-9,1,14,-65,0,0
46,-89,-9,5,14,-70,0,0
46,-89,-9,5,12,-66,0,0
46,-90,-8,16,11,-73,0,0
46,-90,-8,16,12,-71,2,4
46,-92,-9,13,13,-64,0,0
46,-92,-9,13,15,-67,2,4
42,-89,-9,15,15,-67,0,0
38,-89,-9,15,15,-65,6842,74
38,-82,-10,10,15,-65,12677,81
38,-82,-10,10,15,-65,0,0
38,-75,-7,9,15,-65,0,0
38,-75,-7,9,14,-62,0,0
38,-78,-8,19,14,-60,0,0
38,-78,-8,19,12,-62,0,2
38,-71,-8,7,14,-58,16,27
39.5,-71,-8,7,15,-56,0,0
41,-74,-7,29,15,-61,0,0
41,-74,-7,29,15,-61,0,0
41,-74,-8,25,15,-59,0,0
41,-74,-8,25,12,-65,0,0
41,-74,-7,8,15,-63,0,0
41,-74,-7,8,15,-55,0,0
41,-77,-7,20,14,-57,2,4
50,-77,-7,20,15,-63,1,2
50,-80,-7,24,12,-61,2,4
50,-80,-7,24,12,-69,0,0
50,-93,-10,-1,15,-80,2,4
50,-93,-10,-1,15,-80,0,0
50,-93,-10,-1,15,-80,0,0
50,-93,-10,-1,15,-80,0,0
49,-91,-11,11,15,-75,0,0
48,-91,-11,11,15,-75,0,0
48,-91,-10,7,15,-70,0,0
48,-87,-9,18,15,-73,0,0
48,-93,-10,-2,15,-73,0,0
48,-93,-10,-2,15,-71,0,0
49,-88.5,-9,4.5,14,-69,0,0
49,-84,-8,11,15,-69,0,0
49,-86,-8,5,10,-73,0,0
49,-86,-8,5,11,-68,0,0
49,-86,-8,8,11,-68,2,4
49,-86,-8,8,15,-72,0,0
49,-93,-9,9,10,-76,2,4
48,-93,-9,9,15,-80,0,0
47,-96,-11,2,15,-80,2,4
47,-96,-11,2,15,-80,0,0
47,-92,-11,2,15,-82,0,0
47,-92,-9,10,14,-84,0,0
44,-96,-14,-1,11,-76,0,0
44,-96,-14,-1,11,-76,0,0
44,-92,-13,-3,11,-76,0,0
44,-92,-13,-3,12,-73,0,0
44,-89,-13,-4,12,-73,0,0
44,-89,-13,-4,15,-75,0,0
44,-89,-13,3,14,-81,0,0
45,-90,-14,3,14,-81,0,0
46,-90,-14,3,14,-84,2,4
46,-92,-11,6,12,-80,0,0
46,-92,-11,6,12,-80,2,4
46,-94,-11,6,12,-80,0,0
46,-94,-11,6,11,-80,2,4
46,-91,-10,1,15,-74,0,0
44.5,-94,-10,5,11,-80,0,0
43,-94,-10,5,11,-80,0,0
43,-94,-10,11,11,-80,15,1
43,-94,-10,11,14,-78,0,0
43,-83,-16,0,14,-78,0,0
43,-88,-11,6,15,-78,0,0
43,-91,-10,1,15,-78,0,0
41,-91,-10,1,15,-78,0,0
41,-91,-10,1,15,-78,0,0
41,-89,-10,21,15,-76,0,0
41,-89,-10,21,14,-71,0,0
41,-88,-10,11,15,-73,0,0
41,-88,-10,11,15,-70,2,4
41,-91,-9,20,14,-68,0,0
41,-91,-9,20,14,-74,2,4
45.5,-89,-11,15,15,-63,0,0
50,-83,-9,14,15,-61,0,0
50,-83,-9,14,14,-71,0,0
50,-92,-9,5,14,-71,0,0
50,-92,-9,5,14,-71,0,0
50,-94,-11,-3,15,-64,0,0
50,-94,-11,-3,15,-72,0,0
44,-90,-9,-5,14.5,-64.5,13760,174
38,-90,-9,-5,14,-62,13847,123
38,-89,-9,18,13,-65,0,0
38,-89,-9,18,14,-72,0,0
38,-92,-10,-4,14,-69,0,0
38,-92,-10,-4,15,-69,0,0
38,-91,-12,9,15,-71,0,0
38,-91,-12,9,15,-68,0,0
38,-79,-15,1,15,-63,2,4
43,-79,-15,1,13,-69,1,2
43,-84,-15,2,15,-71,2,4
43,-84,-15,2,13,-67,0,0
43,-84,-10,-1,13,-67,2,4
43,-84,-10,-1,13,-67,0,0
43,-80,-11,16,12,-64,0,0
43,-80,-11,16,12,-64,0,0
43,-88,-10,12,12,-64,0,0
43,-88,-10,12,12,-73,0,0
43,-94,-12,-5,13,-70,0,0
43,-94,-12,-5,10,-73,0,0
43,-93,-14,3,10,-73,0,0
43,-93,-14,3,15,-68,0,0
43,-83,-14,18,15,-66,0,0
43,-83,-14,18,15,-66,0,0
42,-83,-14,18,14,-62,0,0
42,-87,-12,14,14,-62,0,0
42,-87,-12,14,10,-64,0,0
42,-84,-13,-4,10,-64,0,0
42,-84,-13,-4,14,-74,0,0
42,-91,-11,7,14,-77,2,4
42,-91,-11,7,15,-72,0,0
42,-82,-11,9,15,-72,2,4
42,-82,-11,9,15,-70,0,0
40.5,-87,-10,3,15,-70,0,0
39,-87,-10,3,15,-70,16,27
39,-82,-10,17,15,-68,0,0
39,-82,-10,17,15,-65,0,0
39,-74,-11,21,15,-65,0,0
39,-74,-11,21,15,-63,0,0
39,-75,-10,7,15,-63,0,0
39,-75,-10,7,15,-63,0,0
39,-78,-11,14,15,-65,0,0
39,-78,-11,14,15,-61,0,0
39,-81,-9,16,15,-61,0,0
39,-81,-9,16,12,-63,14899,112
25.5,-77,-8,23,12,-63,2046,10
12,-77,-8,23,15,-61,0,0
12,-80,-10,3,15,-61,0,0
12,-80,-10,3,15,-61,2,4
12,-78,-9,13,15,-61,0,0
12,-78,-9,13,15,-61,2,4
12,-84,-10,10,14,-54,0,0
12,-84,-10,10,14,-54,2,4
12,-81,-10,4,14,-59,0,0
12,-81,-10,4,14,-55,0,0
12,-82,-9,27,14,-55,0,0
12,-82,-9,27,12,-52,0,0
12,-80,-12,11,12,-50,0,0
12,-80,-12,11,12,-50,0,0
12,-79,-9,16,12,-58,0,0
12,-79,-9,16,15,-61,0,0
12,-82,-15,15,14,-59,0,0
12,-82,-15,15,14,-59,0,0
12,-82,-12,14,15,-66,0,0
12,-82,-12,14,15,-59,0,0
12,-82,-9,21,15,-59,0,0
12,-82,-9,21,15,-59,0,0
12,-80,-9,24,15,-61,0,0
12,-80,-9,24,12,-59,2,4
12,-79,-11,6,12,-59,0,0
12,-79,-11,6,12,-59,2,4
12,-84,-10,16,15,-64,0,0
12,-84,-10,16,15,-61,2,4
12,-83,-14,20,15,-65,0,0
12,-83,-14,20,14,-69,0,0
12,-84,-8,17,14,-69,0,0
12,-84,-8,17,15,-64,0,0
12,-82,-9,16,15,-68,0,0
12,-82,-9,16,15,-68,0,0
12,-84,-14,27,14,-66,0,0
12,-84,-14,27,15,-69,0,0
12,-81,-8,24,15,-69,0,0
12,-81,-8,24,15,-67,0,0
12,-84,-9,24,15,-65,0,0
12,-84,-9,24,15,-65,0,0
12,-81,-9,19,15,-65,0,0
12,-81,-9,19,15,-69,6647,81
12,-85,-10,25,15,-69,6387,49
12,-85,-10,25,14,-71,0,0
12,-82,-8,25,14,-68,2,4
12,-82,-8,25,14,-68,15,27
12,-83,-8,22,14,-68,2,4
12,-83,-8,22,14,-68,0,0
12,-87,-9,-3,14,-68,0,0
12,-87,-9,-3,14,-68,0,0
9.5,-84,-9,7,14,-64,0,0
7,-84,-9,7,10,-66,0,0
7,-82,-9,18,14,-62,0,0
7,-82,-9,18,14,-68,0,0
7,-91,-10,17,15,-72,0,0
7,-91,-10,17,15,-76,0,0
7,-89,-8,22,15,-76,0,0
7,-89,-8,22,14,-72,0,0
7,-91,-9,14,9,-74,0,0
7,-91,-9,14,12,-78,0,0
7,-90,-12,5,15,-75,0,0
7,-90,-12,5,15,-75,4,2
7,-95,-8,7,15,-77,3,6
7,-95,-8,7,15,-69,0,0
25,-92,-11,18,11,-72,2,4
25,-92,-11,18,15,-75,0,0
25,-90,-9,16,15,-75,2,4
25,-90,-9,16,13,-70,0,0
25,-88,-9,23,14,-72,0,0
25,-88,-11,5,12,-70,0,0
25,-88,-11,5,12,-70,0,0
25,-89,-9,21,14,-72,0,0
25,-89,-9,21,14,-72,0,0
25,-92,-10,10,14,-70,0,0
25,-92,-10,10,14,-70,0,0
25,-94,-9,9,14,-74,0,0
25,-94,-9,9,14,-74,0,0
25,-93,-10,13,15,-70,0,0
25,-93,-10,13,15,-70,2,4
25,-89,-17,15,15,-70,0,0
22,-89,-17,15,14,-68,2,4
19,-91,-10,0,14,-68,18245,137
19,-89,-13,-3,12,-70,0,0
19,-89,-13,-3,12,-70,0,0
19,-93,-12,15,15,-74,0,0
19,-93,-12,15,12,-72,0,0
19,-95,-12,2,11,-77,0,0
19,-95,-12,2,15,-75,0,0
19,-98,-16,-2,14,-79,0,0
42,-97,-16,3,15,-82,0,0
42,-97,-16,3,13,-72,0,0
42,-96,-12,0,15,-75,0,0
42,-98,-12,1,9,-77,0,0
42,-98,-12,1,9,-77,18,32
40,-96,-17,-13,10.5,-76,0,0
38,-96,-17,-13,12,-75,2,4
38,-94,-16,-7,12,-75,0,0
38,-90,-16,2,15,-70,0,0
38,-93,-12,4,12,-74,0,0
36.5,-93,-12,4,9,-76,0,0
35,-91,-11,6,15,-72,0,0
35,-90,-11,10,14,-72,0,0
35,-90,-11,10,14,-72,0,0
35,-88,-13,3,14,-72,0,0
35,-88,-13,3,11,-67,0,0
35,-92,-10,7,13,-76,2,4
51,-92,-10,7,13,-70,1,2
51,-89,-11,4,12,-75,2,4
51,-89,-11,4,12,-75,0,0
51,-93,-15,-2,10,-77,2,4
51,-93,-15,-2,15,-79,0,0
55,-94,-14,12,14,-75,0,0
55,-91,-15,12,14,-75,0,0
55,-91,-15,12,14,-75,0,0
55,-92.5,-14,8.5,13,-81,0,0
55,-94,-13,5,11,-79,0,0
55,-94,-11,13,14,-77,0,0
55,-94,-11,13,14,-77,0,0
55,-92,-10,10,14,-75,0,0
55,-92,-10,10,14,-77,0,0
55,-93,-10,3,14,-77,2,4
50.5,-93,-10,3,13.5,-72,0,0
46,-93,-15,8,15,-70,2,4
46,-93,-15,8,14,-72,0,0
46,-91,-12,10,14,-68,2,4
46,-82,-14,10,14,-62,0,0
46,-82,-14,10,14,-62,0,0
46,-80,-11,19,14,-62,0,0
45,-77,-14,24,14,-62,0,0
45,-77,-14,24,14,-62,0,0
45,-79,-15,13,15,-60,0,0
45,-79,-15,13,15,-60,0,0
45,-79,-12,12,15,-60,0,0
45,-79,-12,12,15,-60,0,0
45,-76,-15,23,14,-64,0,26
45,-76,-15,23,12,-58,14,0
45,-83,-15,4,14,-64,0,0
45,-83,-15,4,14,-62,0,0
45,-83,-14,10,14,-62,0,0
45,-83,-14,10,14,-62,2,4
45,-81,-12,17,14,-62,0,0
45,-81,-12,17,14,-56,2,4
45,-80,-14,13,14,-56,1,2
45,-80,-14,13,14,-56,0,0
45,-80,-13,23,14,-56,0,0
45,-80,-13,23,14,-56,0,0
45,-80,-13,10,14,-56,0,0
45,-80,-13,10,14,-56,8255,128
45,-79,-10,20,14,-56,10177,123
45,-79,-10,20,12,-63,5307,68
45,-86,-13,12,14,-65,0,0
45,-86,-13,12,14,-67,0,0
45,-79,-12,10,14,-63,0,0
45,-79,-12,10,14,-63,0,0
45,-84,-15,3,14,-63,0,0
45,-84,-15,3,14,-63,0,0
45,-82,-13,8,12,-55,0,0
45,-82,-13,8,15,-59,2,4
45,-83,-10,14,15,-59,0,0
45,-83,-10,14,14,-63,2,4
45,-87,-14,7,14,-63,0,0
45,-87,-14,7,14,-63,2,4
45,-86,-11,7,14,-63,0,0
45,-86,-11,7,14,-67,0,0
45,-87,-13,9,15,-65,0,0
45,-87,-13,9,11,-67,0,0
45,-89,-13,9,11,-67,0,0
45,-89,-13,9,11,-67,0,0
45,-85,-10,10,11,-67,0,0
45,-85,-10,10,14,-62,0,0
45,-83,-13,14,14,-62,0,0
45,-83,-13,14,13,-68,0,0
45,-83,-13,-2,13,-62,0,0
45,-83,-13,-2,13,-62,0,0
45,-83,-12,15,13,-62,0,0
45,-83,-12,15,13,-62,0,0
45,-83,-12,11,13,-62,1,4
45,-83,-12,11,13,-62,0,0
45,-84,-14,11,13,-62,2,4
45,-84,-14,11,13,-62,0,0
45,-84,-12,13,13,-62,2,4
45,-84,-12,13,13,-62,0,0
45,-84,-13,11,13,-62,0,0
45,-84,-13,11,13,-62,0,0
45,-83,-10,10,13,-62,0,0
45,-83,-10,10,13,-62,0,0
45,-84,-12,10,13,-62,0,0
45,-84,-12,10,13,-62,0,0
45,-83,-10,11,13,-62,0,0
45,-83,-10,11,13,-62,0,0
45,-85,-14,-1,13,-62,15,27
45,-85,-14,-1,13,-62,1966,39
45,-84,-10,13,13,-62,12332,129
45,-84,-10,13,13,-62,2146,16
45,-84,-11,13,15,-64,0,0
45,-84,-11,13,11,-62,0,0
45,-83,-9,13,11,-62,2,4
45,-83,-9,13,11,-62,0,0
45,-84,-14,17,11,-62,2,4
45,-84,-14,17,11,-62,0,0
45,-84,-12,-3,11,-62,2,4
45,-84,-12,-3,11,-62,0,0
45,-85,-12,7,11,-62,0,0
45,-85,-12,7,11,-62,0,0
45,-84,-9,13,11,-62,0,0
45,-84,-9,13,11,-62,0,0
45,-83,-10,8,11,-62,0,0
45,-83,-10,8,11,-62,0,0
45,-83,-15,7,11,-62,0,0
45,-83,-15,7,11,-62,0,0
45,-83,-13,4,11,-62,0,0
45,-83,-13,4,11,-62,0,0
45,-83,-9,4,11,-62,0,0
45,-83,-9,4,11,-62,0,0
45,-82,-12,3,10,-65,0,0
45,-82,-12,3,12,-62,0,0
45,-82,-12,11,12,-62,0,0
45,-82,-12,11,12,-62,2,4
45,-82,-13,10,12,-62,0,0
45,-82,-13,10,12,-62,2,4
45,-82,-11,14,12,-62,0,0
45,-82,-11,14,12,-62,0,0
45,-82,-12,8,12,-62,0,0
45,-82,-12,8,12,-62,0,0
45,-82,-8,10,12,-62,0,0
45,-82,-8,10,12,-62,0,0
45,-82,-10,12,12,-62,0,0
45,-82,-10,12,12,-62,0,0
45,-81,-13,11,12,-62,0,0
45,-81,-13,11,13,-66,0,0
45,-82,-12,14,13,-66,0,0
45,-82,-12,14,12,-62,0,0
45,-82,-11,-4,12,-62,0,0
45,-82,-11,-4,12,-62,0,0
45,-82,-9,12,12,-62,1463,14
45,-82,-9,12,12,-62,19024,193
45,-82,-10,13,12,-62,7387,64
45,-82,-10,13,12,-62,2,4
45,-82,-12,6,12,-62,0,0
45,-82,-12,6,12,-62,2,4
45,-82,-10,11,12,-62,0,0
45,-82,-10,11,12,-62,0,0
45,-82,-9,11,12,-62,0,0
45,-82,-9,11,12,-62,0,0
45,-82,-12,0,12,-62,0,0
45,-82,-12,0,12,-62,0,0
45,-83,-12,14,12,-62,15,27
45,-83,-12,14,12,-62,0,0
45,-82,-14,16,12,-62,0,0
45,-82,-14,16,12,-62,0,0
45,-81,-12,15,12,-62,0,0
45,-81,-12,15,12,-62,0,0
45,-82,-12,7,12,-62,0,0
45,-82,-12,7,12,-62,0,0
45,-82,-10,10,12,-62,0,0
45,-82,-10,10,12,-62,0,0
45,-82,-9,10,12,-62,2,4
45,-82,-9,10,12,-62,0,0
45,-82,-10,12,12,-62,2,4
45,-82,-10,12,12,-62,0,0
45,-82,-10,13,12,-62,0,0
45,-82,-10,13,12,-62,0,0
45,-81,-10,14,12,-62,0,0
45,-81,-10,14,12,-62,0,0
45,-82,-13,19,12,-62,0,0
45,-82,-13,19,12,-62,0,0
45,-82,-12,14,12,-62,0,0
45,-82,-12,14,12,-62,0,0
45,-82,-12,13,12,-62,0,0
45,-82,-12,13,11,-66,0,0
45,-82,-10,7,15,-61,0,0
45,-82,-10,7,15,-61,0,0
45,-81,-9,13,15,-61,0,0
45,-81,-9,13,15,-61,0,0
45,-82,-11,5,15,-61,2,4
45,-82,-11,5,15,-61,0,0
45,-82,-11,12,15,-61,2,4
45,-82,-11,12,15,-61,0,0
45,-82,-11,15,15,-61,13058,168
45,-82,-11,15,15,-61,14709,122
45,-81,-9,13,15,-61,0,2
45,-81,-9,13,15,-61,0,0
45,-82,-12,6,15,-61,0,0
45,-82,-12,6,15,-61,0,0
45,-82,-10,10,10,-63,0,0
45,-82,-10,10,10,-63,0,0
45,-83,-12,6,10,-63,0,0
45,-83,-12,6,10,-63,11,1
45,-83,-10,3,15,-65,0,0
45,-83,-10,3,11,-63,0,0
45,-84,-12,3,11,-63,0,0
45,-84,-12,3,11,-63,0,0
45,-82,-13,6,11,-63,0,0
45,-82,-13,6,11,-63,2,4
45,-82,-11,6,11,-63,0,0
45,-82,-11,6,11,-63,2,4
