Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
1,-95,-19,-5,7,-71,0,0
1,-95,-19,-5,7,-71,0,0
1,-92,-16,-5,7,-71,0,0
1,-92,-16,-5,7,-71,0,0
1,-93,-13,-4,7,-69,0,0
1,-93,-13,-4,3,-71,0,0
1,-95,-14,-1,3,-71,2,4
1,-95,-14,-1,3,-71,0,0
1,-92,-19,-11,3,-71,2,4
1,-92,-19,-11,3,-71,0,0
1,-95,-16,-2,3,-71,2,4
1,-95,-16,-2,3,-71,0,0
1,-93,-15,-1,3,-71,0,0
1,-93,-15,-1,3,-71,0,0
1,-92,-15,-9,3,-71,0,0
1,-92,-15,-9,3,-71,0,0
1,-94,-19,-5,3,-71,0,0
1,-94,-19,-5,3,-71,0,0
1,-92,-15,0,3,-71,0,0
1,-92,-15,0,3,-71,0,0
1,-92,-15,-1,3,-71,15,26
1,-92,-15,-1,7,-75,0,0
1,-92,-19,-11,7,-72,0,0
1,-92,-19,-11,7,-72,0,0
1,-92,-17,-7,7,-72,0,0
1,-92,-17,-7,7,-72,0,0
1,-92,-17,-10,7,-72,2,4
1,-92,-17,-10,7,-72,0,0
1,-93,-18,-7,7,-76,2,4
1,-93,-18,-7,7,-70,0,0
1,-92,-14,-4,7,-70,2,4
1,-92,-14,-4,7,-70,0,0
1,-93,-15,-3,7,-70,0,0
1,-93,-15,-3,7,-70,0,0
1,-92,-13,-1,7,-72,0,0
1,-92,-13,-1,7,-72,0,0
1,-93,-15,-1,7,-72,0,0
1,-93,-15,-1,7,-72,0,0
1,-95,-13,-7,7,-72,3259,29
1,-95,-13,-7,7,-72,14470,72
1,-91,-16,0,7,-72,0,0
1,-91,-16,0,7,-72,0,0
1,-92,-15,-1,7,-72,0,0
1,-92,-15,-1,7,-72,0,0
1,-93,-16,-10,8,-70,0,0
1,-93,-16,-10,8,-70,0,0
1,-92,-15,-1,8,-70,2,4
1,-92,-15,-1,12,-72,2,4
1,-91,-13,-5,12,-72,0,0
1,-91,-13,-5,12,-72,2,4
1,-91,-14,0,12,-72,0,0
1,-91,-14,0,7,-70,0,0
1,-92,-14,-3,7,-70,0,0
1,-94,-14,-1,13,-72,0,0
1,-94,-14,-1,13,-72,0,0
1,-90,-13,1,15,-69,15,26
1,-90,-13,1,12,-71,0,0
1,-92,-14,-9,12,-71,0,0
1,-92,-14,-9,12,-71,11,1
1,-93,-18,-9,12,-71,0,13
1,-93,-18,-9,12,-71,25248,144
1,-90,-14,4,12,-71,0,0
1,-90,-14,4,12,-71,0,0
1,-91,-16,-7,12,-71,0,0
1,-91,-16,-7,12,-71,2,4
1,-94,-17,-6,12,-71,2,4
1,-94,-17,-6,12,-71,0,0
1,-90,-15,0,12,-71,2,4
1,-90,-15,0,6,-73,0,0
1,-93,-16,2,7,-70,0,0
1,-93,-16,2,7,-70,0,0
1,-92,-17,-8,7,-70,1,1
1,-92,-17,-8,7,-70,0,0
1,-93,-13,-2,7,-70,0,0
1,-93,-13,-2,7,-70,0,0
1,-93,-18,-9,7,-70,0,0
1,-93,-18,-9,7,-70,0,0
1,-93,-17,-8,6,-72,0,0
1,-93,-17,-8,6,-72,0,0
1,-91,-18,-8,6,-72,0,0
1,-91,-18,-8,6,-72,0,0
1,-93,-20,-8,8,-74,0,0
1,-93,-20,-8,8,-74,0,0
1,-91,-19,-9,8,-71,2,4
1,-91,-19,-9,8,-71,0,0
1,-92,-18,-10,8,-71,2,5
1,-92,-18,-10,8,-71,0,0
1,-93,-18,0,8,-71,2,4
1,-93,-18,0,8,-71,0,0
1,-92,-16,-3,8,-71,0,0
1,-92,-16,-3,11,-73,0,0
1,-92,-14,2,7,-70,0,0
1,-92,-14,2,7,-70,0,0
1,-90,-15,-9,7,-70,0,0
1,-90,-15,-9,7,-70,0,0
1,-92,-19,-9,1,-73,0,0
1,-92,-19,-9,6,-71,0,0
1,-93,-18,-9,11,-74,0,0
1,-93,-18,-9,9,-79,0,0
1,-93,-12,2,7,-71,0,0
1,-93,-12,2,7,-71,0,0
1,-94,-16,-5,7,-71,0,0
1,-94,-16,-5,7,-71,11397,79
1,-94,-13,-3,7,-71,2,4
1,-94,-13,-3,7,-71,0,0
1,-93,-13,-3,7,-71,0,0
1,-93,-13,-3,7,-73,2,4
1,-93,-14,0,7,-71,0,0
1,-93,-14,0,7,-71,0,0
1,-92,-16,-8,7,-71,0,0
1,-92,-16,-8,7,-71,0,0
1,-93,-17,-3,7,-71,15,26
1,-93,-17,-3,7,-71,0,0
1,-93,-15,-1,7,-71,0,0
1,-93,-15,-1,7,-71,0,0
1,-93,-13,1,7,-71,0,0
1,-93,-13,1,7,-71,0,0
1,-94,-14,2,7,-71,0,0
1,-94,-14,2,7,-71,0,0
1,-93,-14,0,7,-71,0,0
1,-93,-14,0,7,-71,0,0
1,-93,-13,0,7,-76,0,0
1,-93,-13,0,12,-71,2,4
1,-93,-12,4,12,-71,0,0
1,-93,-12,4,12,-71,2,4
1,-93,-15,-11,12,-71,0,0
1,-93,-15,-11,12,-71,2,4
1,-94,-14,-9,12,-71,0,0
1,-94,-14,-9,12,-71,0,0
1,-91,-14,-6,12,-71,0,0
1,-91,-14,-6,12,-71,0,0
1,-92,-14,0,12,-71,0,0
1,-92,-14,0,12,-71,0,0
1,-92,-14,3,12,-71,0,0
1,-92,-14,3,12,-71,0,0
1,-93,-17,2,12,-71,0,0
1,-93,-17,2,12,-71,0,0
1,-93,-15,0,8,-76,0,0
1,-93,-15,0,6,-71,0,0
1,-94,-14,0,6,-71,0,0
1,-94,-14,0,6,-71,0,0
1,-91,-17,-8,6,-71,0,0
1,-91,-17,-8,6,-71,2,4
1,-91,-14,3,6,-71,2,4
1,-91,-14,3,6,-71,7026,49
1,-91,-17,5,6,-71,2,4
1,-91,-17,5,6,-71,0,0
1,-93,-17,-7,6,-71,0,0
1,-93,-17,-7,6,-71,0,0
1,-92,-14,-8,6,-71,0,0
1,-92,-14,-8,6,-71,0,0
1,-93,-17,-9,6,-71,0,0
1,-93,-17,-9,6,-71,0,0
1,-94,-13,2,12,-73,0,0
1,-94,-13,2,10,-71,0,0
1,-91,-16,2,10,-71,0,0
1,-91,-16,2,13,-76,0,0
1,-90,-15,2,8,-73,0,0
1,-90,-15,2,8,-73,0,0
1,-91,-14,-8,11,-75,0,0
1,-91,-14,-8,6,-77,0,0
1,-93,-14,-4,12,-71,2,4
1,-93,-14,-4,12,-71,0,0
1,-94,-12,1,5,-73,2,4
1,-94,-12,1,13,-71,0,0
1,-92,-13,0,13,-71,2,4
1,-92,-13,0,4,-74,15,26
1,-93,-13,1,7,-72,0,0
1,-93,-13,1,7,-72,0,0
1,-92,-19,-10,7,-72,0,0
1,-92,-19,-10,7,-72,0,0
1,-92,-12,-6,7,-72,0,0
1,-92,-12,-6,7,-72,0,0
1,-95,-15,-2,7,-72,0,0
1,-95,-15,-2,7,-72,0,0
1,-94,-14,-2,7,-72,0,0
1,-94,-14,-2,7,-72,0,0
1,-92,-13,0,6,-77,0,0
1,-92,-13,0,7,-72,0,0
1,-92,-14,-7,7,-72,0,0
1,-92,-14,-7,7,-72,0,0
1,-93,-17,-10,7,-72,0,0
1,-93,-17,-10,7,-72,2,4
1,-91,-12,1,7,-72,0,0
1,-91,-12,1,7,-72,4,5
1,-92,-11,0,7,-72,4608,38
1,-92,-11,0,7,-72,5879,21
1,-92,-12,0,7,-72,0,0
1,-92,-12,0,7,-72,0,0
1,-92,-14,0,7,-72,0,0
1,-92,-14,0,7,-72,0,0
1,-91,-14,0,7,-72,0,0
1,-91,-14,0,7,-72,0,0
1,-91,-12,2,12,-74,0,0
1,-91,-13,-1,8,-71,0,0
1,-91,-13,-1,8,-71,0,0
1,-92,-14,-1,8,-71,0,0
1,-92,-14,-1,8,-71,2,4
1,-92,-13,0,12,-74,0,0
1,-92,-13,0,9,-71,0,0
1,-93,-13,-1,9,-71,0,0
1,-93,-13,-1,9,-71,0,0
1,-93,-14,-3,9,-71,0,0
1,-93,-14,-3,9,-71,0,0
1,-94,-14,-4,6,-73,0,0
1,-94,-14,-4,6,-73,0,0
1,-91,-15,0,6,-73,0,0
1,-91,-15,0,6,-73,0,0
1,-92,-14,-3,9,-71,0,0
1,-92,-14,-3,9,-71,0,0
1,-91,-12,0,9,-71,0,0
1,-91,-12,0,9,-71,0,0
1,-93,-13,1,9,-71,0,0
1,-93,-13,1,9,-71,2,4
1,-93,-11,3,9,-71,2,4
1,-93,-11,3,9,-71,15,26
1,-93,-14,-6,9,-71,2,4
1,-93,-14,-6,9,-71,0,0
1,-94,-14,1,9,-71,0,0
1,-94,-14,1,9,-71,0,0
1,-93,-12,3,9,-71,120,15
1,-93,-12,3,9,-71,20568,94
1,-93,-14,-5,9,-71,0,0
1,-93,-14,-5,9,-71,0,0
1,-93,-13,-2,9,-71,0,0
1,-93,-13,-2,9,-71,0,0
1,-93,-15,0,9,-71,0,0
1,-93,-15,0,9,-71,0,0
1,-93,-13,1,9,-71,0,0
1,-93,-13,1,9,-71,0,0
1,-92,-15,-2,9,-71,0,0
1,-92,-15,-2,9,-75,0,0
1,-94,-14,-1,6,-71,2,4
1,-94,-14,-1,6,-71,0,0
1,-93,-12,1,6,-71,2,4
1,-93,-12,1,6,-71,0,0
1,-91,-16,3,6,-71,2,4
1,-91,-16,3,6,-71,0,0
1,-93,-17,-1,7,-74,0,0
1,-93,-17,-1,7,-71,0,0
1,-94,-17,-3,7,-71,0,0
1,-94,-17,-3,7,-71,0,0
1,-95,-18,-7,7,-71,0,0
1,-95,-18,-7,7,-71,0,0
1,-93,-18,-2,7,-71,0,0
1,-93,-18,-2,7,-71,0,0
1,-92,-17,-1,8,-74,0,0
1,-92,-17,-1,4,-77,0,0
1,-94,-18,1,7,-70,0,0
1,-94,-18,1,7,-70,0,0
1,-96,-16,-3,7,-70,0,0
1,-96,-16,-3,8,-72,2,4
1,-95,-19,-7,8,-72,0,0
1,-95,-19,-7,8,-78,2,4
1,-94,-19,0,9,-71,0,0
1,-94,-19,0,9,-71,2,4
1,-93,-18,-8,9,-71,0,0
1,-93,-18,-8,9,-71,0,0
1,-93,-17,-2,9,-71,0,0
1,-93,-17,-2,9,-71,0,0
1,-93,-17,-2,9,-71,0,0
1,-93,-17,-2,9,-71,0,0
1,-92,-18,0,9,-71,0,6
1,-92,-18,0,9,-71,30562,154
1,-95,-17,0,9,-71,0,0
1,-95,-17,0,6,-73,0,0
1,-94,-19,-4,8,-71,0,0
1,-94,-19,-4,8,-71,0,0
1,-97,-18,-3,8,-71,0,0
1,-97,-18,-3,8,-71,0,0
1,-93,-15,-11,8,-71,0,0
1,-93,-15,-11,8,-71,19,32
1,-94,-14,-2,10,-74,0,0
1,-94,-14,-2,7,-71,2,4
1,-95,-17,-3,7,-71,0,0
1,-95,-17,-3,7,-71,2,4
1,-93,-17,-8,7,-71,0,0
1,-93,-17,-8,7,-71,0,0
1,-92,-17,-1,7,-71,0,0
1,-92,-17,-1,7,-71,0,0
1,-94,-17,-2,7,-71,0,0
1,-94,-17,-2,7,-71,0,0
1,-93,-16,-9,7,-73,0,0
1,-93,-16,-9,7,-73,0,0
1,-97,-16,-4,9,-71,0,0
1,-97,-16,-4,5,-77,0,0
1,-92,-15,-3,10,-74,0,0
1,-92,-15,-3,8,-72,0,0
1,-93,-15,-1,8,-72,0,0
1,-93,-15,-1,8,-72,0,0
1,-94,-14,-2,8,-72,1,2
1,-94,-14,-2,9,-70,0,0
1,-93,-13,-6,7,-72,2,4
1,-93,-13,-6,7,-75,0,0
1,-94,-14,-4,6,-73,2,4
1,-94,-14,-4,6,-73,0,0
1,-95,-15,-4,6,-71,0,0
1,-95,-15,-4,6,-71,0,0
1,-95,-16,-4,6,-71,0,0
1,-95,-16,-4,6,-71,0,0
1,-94,-15,-3,6,-71,0,0
1,-94,-15,-3,6,-71,0,0
1,-93,-15,0,6,-71,0,0
1,-93,-15,0,6,-73,0,0
1,-95,-15,-2,8,-77,0,0
1,-95,-15,-2,8,-77,10751,155
1,-92,-13,-2,6,-71,25070,123
1,-92,-13,-2,6,-71,0,0
1,-92,-13,-1,6,-71,0,0
1,-92,-13,-1,6,-71,0,0
1,-93,-13,-1,6,-71,2,4
1,-93,-13,-1,6,-71,0,0
1,-95,-16,-4,6,-71,2,4
1,-95,-16,-4,6,-71,0,0
1,-92,-15,-2,6,-71,2,4
1,-92,-15,-2,6,-71,0,0
1,-92,-11,-2,6,-71,0,0
1,-92,-11,-2,6,-71,0,0
1,-91,-16,-6,6,-71,0,0
1,-91,-16,-6,8,-76,0,0
1,-94,-13,-4,4,-71,0,0
1,-94,-13,-4,4,-71,0,0
1,-93,-16,-1,4,-71,0,0
1,-93,-16,-1,4,-71,0,0
1,-94,-15,-1,10,-77,0,0
1,-94,-15,-1,10,-77,0,0
1,-92,-15,-3,9,-71,0,30
1,-92,-15,-3,9,-71,14,35
1,-93,-12,-3,9,-76,0,0
1,-93,-12,-3,9,-76,2,4
1,-94,-13,-5,9,-71,1,2
1,-94,-13,-5,9,-71,2,5
1,-94,-13,-6,9,-71,0,0
1,-94,-13,-6,9,-71,2,4
1,-93,-14,-1,9,-71,0,0
1,-93,-14,-1,9,-71,0,0
1,-93,-17,-5,9,-71,0,0
1,-93,-17,-5,9,-71,11,1
1,-91,-14,-1,9,-71,0,0
1,-91,-14,-1,9,-71,0,0
1,-93,-14,1,9,-71,0,0
1,-93,-14,1,9,-71,0,0
1,-94,-15,-2,9,-71,0,0
1,-94,-15,-2,9,-71,0,0
1,-90,-13,3,9,-71,0,0
1,-90,-13,3,9,-71,0,0
1,-93,-12,-1,9,-71,0,0
1,-93,-12,-1,7,-76,0,0
1,-93,-12,-1,7,-76,11154,199
1,-93,-12,-1,11,-71,10935,66
1,-93,-12,0,11,-71,0,0
1,-93,-12,0,11,-71,2,4
1,-93,-14,-5,11,-71,0,0
1,-93,-14,-5,11,-71,2,4
1,-94,-14,-2,11,-71,0,0
1,-94,-14,-2,11,-71,0,0
1,-93,-12,0,11,-71,0,0
1,-93,-12,0,10,-73,0,0
1,-92,-17,-2,7,-70,0,0
1,-92,-17,-2,7,-70,0,0
1,-90,-16,1,7,-70,0,0
1,-90,-16,1,7,-70,0,0
1,-91,-14,1,9,-72,0,0
1,-91,-14,1,11,-77,0,0
1,-93,-17,-9,8,-71,0,0
1,-93,-17,-9,8,-71,0,0
1,-92,-18,-2,8,-71,0,0
1,-92,-18,-2,8,-71,0,0
1,-93,-17,-3,8,-71,2,4
1,-93,-17,-3,8,-71,0,0
1,-93,-17,-2,8,-71,2,4
1,-93,-17,-2,8,-71,0,0
1,-93,-15,-1,8,-71,2,4
1,-93,-15,-1,8,-71,0,0
1,-92,-16,-2,8,-71,0,0
1,-92,-16,-2,8,-71,0,0
1,-92,-14,0,8,-71,0,0
1,-92,-14,0,8,-71,0,0
1,-94,-14,-10,8,-71,0,0
1,-94,-14,-10,8,-71,0,0
1,-90,-13,-2,8,-71,0,0
1,-90,-13,-2,8,-71,0,0
1,-93,-14,-2,8,-71,16,27
1,-93,-14,-2,8,-71,0,0
1,-93,-13,-1,8,-71,0,0
1,-93,-13,-1,8,-71,0,0
1,-95,-15,1,8,-71,0,0
1,-95,-15,1,8,-71,0,0
1,-92,-13,-3,8,-71,2,4
1,-92,-13,-3,8,-71,0,0
1,-93,-14,0,8,-71,2,4
1,-93,-14,0,8,-71,23085,136
1,-93,-15,-1,8,-71,2,4
1,-93,-15,-1,8,-71,0,0
1,-92,-13,-1,8,-71,0,0
1,-92,-13,-1,8,-71,0,0
1,-92,-16,1,8,-71,0,0
1,-92,-16,1,8,-71,0,0
1,-93,-14,-2,8,-71,0,0
1,-93,-14,-2,8,-71,0,0
1,-93,-15,-3,8,-71,0,0
1,-93,-15,-3,8,-71,0,0
1,-93,-13,1,14,-75,0,0
1,-93,-13,1,4,-71,0,0
1,-92,-15,-1,4,-71,0,0
1,-92,-15,-1,4,-71,0,0
1,-93,-17,-9,4,-71,0,0
1,-93,-17,-9,4,-71,2,4
1,-92,-16,4,4,-71,0,0
1,-92,-16,4,4,-71,2,4
1,-93,-14,-1,4,-71,0,0
1,-93,-14,-1,4,-71,2,5
1,-94,-14,3,4,-71,0,0
1,-94,-14,3,4,-71,0,0
1,-94,-14,0,4,-71,0,0
1,-94,-14,0,4,-71,0,0
1,-92,-13,4,4,-71,0,0
1,-92,-13,4,4,-71,0,0
1,-92,-13,-2,4,-71,0,0
1,-92,-13,-2,4,-71,0,0
1,-92,-13,-2,4,-71,0,0
1,-92,-13,-2,4,-71,0,0
1,-91,-11,4,12,-73,0,0
1,-91,-11,4,9,-71,0,0
1,-92,-11,3,9,-69,0,0
1,-92,-11,3,12,-71,0,0
1,-94,-11,-10,12,-71,0,0
1,-94,-11,-10,12,-71,2,4
1,-95,-13,-2,9,-78,0,0
1,-95,-13,-2,10,-76,2,4
1,-91,-10,5,6,-72,0,0
1,-91,-10,5,6,-72,0,0
1,-91,-12,1,11,-70,0,0
1,-91,-12,1,11,-70,23221,128
1,-93,-13,4,11,-70,0,0
1,-93,-13,4,11,-70,0,0
1,-93,-13,0,11,-70,0,0
1,-93,-13,0,11,-70,0,0
1,-92,-15,-6,11,-70,15,1
1,-92,-15,-6,11,-70,0,0
1,-94,-11,2,10,-73,0,0
1,-94,-11,2,10,-73,0,0
1,-92,-12,-3,10,-73,0,0
1,-92,-12,-3,9,-71,0,0
1,-93,-14,-1,9,-71,0,0
1,-93,-14,-1,9,-71,0,0
1,-93,-12,2,9,-71,2,4
1,-93,-12,2,9,-71,0,0
1,-91,-12,-2,9,-71,2,4
1,-91,-12,-2,9,-71,0,2
1,-92,-14,1,9,-71,2,4
1,-92,-14,1,9,-71,0,0
1,-93,-11,-1,9,-71,0,0
1,-93,-11,-1,9,-71,0,0
1,-92,-14,0,9,-71,0,0
1,-92,-14,0,9,-71,0,0
1,-92,-13,-8,9,-71,11,1
1,-92,-13,-8,9,-71,0,0
1,-94,-13,-4,9,-71,0,0
1,-94,-13,-4,9,-71,0,0
1,-93,-13,1,9,-71,0,0
1,-93,-13,1,9,-71,0,0
1,-93,-17,-10,9,-71,0,0
1,-93,-17,-10,9,-71,0,0
1,-92,-16,-2,9,-71,0,0
1,-92,-16,-2,7,-69,0,0
1,-92,-13,-1,6,-71,2,4
1,-92,-13,-1,6,-71,0,0
1,-92,-12,-1,6,-71,2,4
1,-92,-12,-1,11,-69,0,0
1,-92,-15,5,11,-69,0,0
1,-92,-15,5,8,-74,0,0
1,-94,-13,-2,9,-70,0,0
1,-94,-13,-2,9,-70,0,0
1,-95,-14,-4,9,-70,0,0
1,-95,-14,-4,9,-70,9726,57
1,-94,-17,-4,9,-70,0,0
1,-94,-17,-4,9,-70,0,0
1,-90,-12,1,9,-70,0,0
1,-90,-12,1,9,-70,0,0
1,-93,-12,-1,9,-70,0,0
1,-93,-12,-1,7,-73,0,0
1,-92,-11,1,11,-71,0,0
1,-92,-11,1,11,-71,0,0
1,-93,-12,0,11,-71,0,0
1,-93,-12,0,11,-71,2,4
1,-92,-14,-7,6,-77,0,0
1,-92,-14,-7,9,-89,2,4
1,-93,-17,-11,6,-71,0,0
1,-93,-17,-11,8,-69,2,4
1,-91,-14,-7,9,-72,0,0
1,-91,-14,-7,9,-72,0,0
1,-91,-13,-4,9,-70,0,0
1,-90,-14,1,8,-72,0,0
1,-90,-14,1,9,-70,0,0
1,-90,-16,0,9,-70,0,0
1,-90,-16,0,9,-70,0,0
1,-93,-13,0,5,-72,0,0
1,-93,-13,0,5,-72,0,0
1,-91,-13,-9,9,-75,0,0
1,-93,-13,-2,9,-75,0,0
1,-93,-13,-2,8,-72,2,4
1,-91,-12,-2,7,-69,0,0
1,-91,-12,-2,7,-69,2,4
1,-93,-16,-8,7,-69,0,0
1,-93,-16,-8,7,-69,0,0
1,-93,-13,0,7,-69,0,0
1,-93,-13,0,7,-69,0,0
1,-93,-12,-3,7,-69,0,0
1,-93,-12,-3,7,-69,0,0
1,-91,-13,-3,7,-69,0,0
1,-91,-13,-3,7,-69,0,0
1,-90,-15,0,7,-69,0,0
1,-90,-15,0,7,-69,16514,99
1,-93,-14,-1,7,-69,0,0
1,-93,-14,-1,7,-69,0,0
1,-91,-17,-2,7,-69,0,0
1,-91,-17,-2,9,-71,0,0
1,-93,-19,-10,9,-71,0,0
1,-93,-19,-10,8,-69,0,0
1,-92,-13,-7,13,-72,2,4
1,-92,-13,-7,13,-72,0,0
1,-91,-16,-1,13,-72,2,4
1,-91,-16,-1,13,-72,0,0
1,-92,-17,1,13,-72,2,4
1,-92,-17,1,10,-70,0,0
1,-92,-14,-12,10,-70,0,0
1,-92,-14,-12,10,-70,0,0
1,-91,-15,-2,9,-72,0,0
1,-91,-15,-2,8,-70,0,0
1,-92,-14,-10,8,-70,0,0
1,-92,-14,-10,8,-70,0,0
1,-92,-15,-2,8,-70,0,0
1,-92,-15,-2,8,-70,0,0
1,-93,-13,-7,13,-76,0,0
1,-93,-13,-7,9,-71,0,0
1,-90,-16,-1,9,-71,0,0
1,-90,-16,-1,9,-71,0,0
1,-93,-14,-3,9,-71,0,0
1,-93,-14,-3,9,-71,0,0
1,-92,-15,-10,11,-69,2,4
1,-92,-15,-10,12,-71,0,0
1,-93,-14,-4,12,-71,2,4
1,-93,-14,-4,12,-71,0,0
1,-95,-14,-3,12,-71,2,4
1,-95,-14,-3,12,-71,15,26
1,-91,-11,1,12,-71,0,0
1,-91,-11,1,12,-71,0,0
1,-91,-11,-8,12,-71,0,0
1,-91,-11,-8,12,-69,0,0
1,-94,-15,-5,12,-69,0,0
1,-94,-15,-5,12,-69,0,0
1,-91,-15,-1,12,-71,0,0
1,-91,-15,-1,12,-71,0,0
1,-92,-15,-1,12,-71,0,0
1,-92,-15,-1,13,-74,7508,144
1,-91,-13,1,15,-70,0,0
1,-91,-13,1,15,-70,0,0
1,-93,-13,0,15,-70,0,0
1,-93,-13,0,15,-70,2,4
1,-94,-13,-5,15,-70,0,0
1,-94,-13,-5,15,-70,2,4
1,-91,-15,-11,15,-70,0,0
1,-91,-15,-11,15,-70,2,4
1,-91,-12,1,15,-70,0,0
1,-91,-12,1,15,-70,0,0
1,-92,-13,-2,15,-70,0,0
1,-92,-13,-2,15,-70,0,0
1,-92,-14,-12,15,-70,0,0
1,-92,-14,-12,6,-72,0,0
1,-92,-12,1,6,-72,0,0
1,-92,-12,1,6,-72,0,0
1,-92,-14,-3,6,-72,0,0
1,-92,-14,-3,6,-72,0,0
1,-92,-13,-2,9,-76,0,0
1,-92,-13,-2,11,-71,0,0
1,-92,-14,-1,11,-71,0,0
1,-92,-14,-1,11,-71,0,0
1,-93,-15,-2,7,-73,0,0
1,-93,-15,-2,11,-71,2,4
1,-94,-13,-11,11,-71,0,0
1,-94,-13,-11,11,-71,2,4
1,-93,-17,1,11,-71,0,0
1,-93,-17,1,11,-71,0,0
1,-91,-16,-9,11,-71,0,0
1,-91,-16,-9,11,-71,0,0
1,-92,-16,0,11,-71,0,0
1,-92,-16,0,11,-71,0,0
1,-92,-15,-1,11,-71,0,0
1,-92,-15,-1,11,-71,0,0
1,-90,-12,6,11,-71,0,0
1,-90,-12,6,11,-71,0,0
1,-93,-12,0,8,-73,0,0
1,-93,-12,0,7,-77,0,0
1,-92,-14,-4,8,-70,0,0
1,-92,-14,-4,8,-70,0,0
1,-93,-13,1,8,-70,0,0
1,-93,-13,1,11,-72,0,41
1,-93,-14,-4,7,-76,9734,180
1,-93,-14,-4,7,-76,1961,63
1,-93,-15,-10,8,-70,1775,8
1,-93,-15,-10,8,-70,14,26
1,-92,-13,-1,8,-70,2,5
1,-92,-13,-1,8,-70,0,0
1,-92,-17,-8,8,-70,0,0
1,-92,-17,-8,8,-70,0,0
1,-91,-19,-11,8,-70,0,0
1,-91,-19,-11,8,-70,0,0
1,-93,-13,-1,8,-70,0,0
1,-93,-13,-1,8,-70,0,0
1,-92,-17,2,8,-70,0,0
1,-92,-17,2,8,-70,0,0
1,-93,-12,1,12,-76,0,0
1,-93,-12,1,12,-76,0,0
1,-92,-13,2,8,-72,0,0
1,-92,-13,2,15,-70,0,0
1,-91,-14,-9,15,-70,0,0
1,-91,-14,-9,15,-70,0,0
1,-93,-13,0,15,-70,2,4
1,-93,-13,0,15,-70,0,0
1,-93,-13,1,15,-70,2,4
1,-93,-13,1,15,-70,2,4
1,-93,-14,-1,15,-70,0,0
1,-93,-14,-1,15,-70,0,0
1,-92,-13,0,15,-70,0,0
1,-92,-13,0,15,-70,0,0
1,-93,-13,-1,15,-70,0,0
1,-93,-13,-1,15,-70,0,0
1,-93,-14,0,15,-70,0,0
1,-93,-14,0,15,-70,0,0
1,-94,-14,-4,15,-70,0,0
1,-94,-14,-4,15,-70,0,0
1,-95,-14,-1,15,-70,0,0
1,-95,-14,-1,4,-75,0,0
1,-93,-13,1,11,-70,0,0
1,-93,-13,1,11,-70,0,0
1,-93,-16,2,11,-70,0,0
1,-93,-16,2,11,-70,2,4
1,-93,-13,-2,11,-72,0,0
1,-93,-13,-2,8,-74,2,4
1,-93,-12,-2,8,-69,0,0
1,-93,-12,-2,11,-71,2,4
1,-94,-13,-1,11,-71,0,0
1,-94,-13,-1,11,-71,0,3
1,-91,-14,1,11,-71,0,1
1,-91,-14,1,11,-71,15,27
1,-94,-13,-1,11,-71,0,1
1,-94,-13,-1,11,-71,0,0
1,-89,-15,-10,11,-71,0,0
1,-89,-15,-10,11,-71,0,0
1,-92,-13,-2,11,-71,0,3
1,-92,-13,-2,12,-69,0,0
1,-93,-13,0,15,-71,0,0
1,-93,-13,0,15,-71,0,0
1,-93,-13,0,15,-71,0,0
1,-93,-13,0,15,-71,2,1
1,-92,-17,-1,15,-71,15,26
1,-92,-17,-1,15,-71,2,6
1,-91,-16,-1,7,-73,11,0
1,-91,-16,-1,6,-71,0,0
1,-92,-16,-1,6,-71,2,4
1,-92,-16,-1,6,-71,0,0
1,-92,-13,0,6,-71,0,0
1,-92,-13,0,6,-71,0,0
1,-92,-13,-7,6,-71,0,0
1,-92,-13,-7,6,-71,0,0
1,-92,-14,-2,6,-71,0,0
1,-92,-14,-2,6,-71,0,0
1,-94,-14,0,6,-71,0,0
1,-94,-14,0,6,-71,0,0
1,-92,-12,-1,8,-75,0,0
1,-92,-12,-1,8,-75,0,1
1,-90,-15,-1,7,-71,0,0
1,-90,-15,-1,7,-71,0,0
1,-91,-14,-1,7,-71,0,0
1,-91,-14,-1,7,-71,0,0
1,-92,-17,3,7,-73,2,4
1,-92,-17,3,14,-71,0,0
1,-92,-15,3,14,-71,2,4
1,-92,-15,3,14,-71,0,0
1,-91,-14,-5,14,-71,2,5
1,-91,-14,-5,14,-71,19,7
1,-93,-13,-1,14,-71,0,0
1,-93,-13,-1,14,-71,0,0
1,-94,-17,-2,14,-71,0,0
1,-94,-17,-2,14,-71,0,0
1,-93,-17,-1,14,-71,0,0
1,-93,-17,-1,14,-71,0,0
1,-94,-15,-2,14,-71,0,0
1,-94,-15,-2,14,-71,0,0
1,-93,-14,0,14,-71,0,0
1,-93,-14,0,7,-78,0,0
1,-93,-12,2,14,-75,0,0
1,-93,-12,2,10,-71,0,0
1,-93,-13,2,10,-71,0,0
1,-93,-13,2,10,-71,0,0
1,-94,-13,-2,10,-71,2,4
1,-94,-13,-2,10,-71,0,0
1,-92,-13,-1,10,-71,0,0
1,-92,-13,-1,10,-71,2,4
1,-92,-13,-7,10,-71,0,1
1,-92,-13,-7,10,-71,0,0
1,-93,-18,-9,10,-71,0,0
1,-93,-18,-9,10,-71,0,0
1,-90,-13,0,10,-71,0,0
1,-90,-13,0,9,-69,0,0
1,-92,-12,1,15,-73,0,0
1,-92,-12,1,6,-75,0,0
